objectID,name,address,area,city,country,image_url,mobile_reserve_url,payment_options,phone,postal_code,price,reserve_url,state,_geoloc,food_type,stars_count,reviews_count,neighborhood,phone_number,price_range,dining_style
64861,Max - Tribeca,181 Duane Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/64861.jpg,http://mobile.opentable.com/opentable/?restId=64861,"[""AMEX"", ""MasterCard"", ""Visa""]",2129665939x,10013,2,http://www.opentable.com/single.aspx?rid=64861,NY,"{""lat""=>40.717555, ""lng""=>-74.010136}",Italian,4.3,178,TriBeCa - Downtown,(212) 966-5939,$30 and under,Home Style
39793,AR Valentien at The Lodge at Torrey Pines,11480 North Torrey Pines Road,San Diego,La Jolla,US,https://www.opentable.com/img/restimages/39793.jpg,http://mobile.opentable.com/opentable/?restId=39793,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",8587776635x,92037,3,http://www.opentable.com/single.aspx?rid=39793,CA,"{""lat""=>32.904254, ""lng""=>-117.244193}",Californian,4.7,292,La Jolla,(858) 777-6635,$31 to $50,Fine Dining
2302,Artista,"800 Bagby Street, Suite 400",Houston,Houston,US,https://www.opentable.com/img/restimages/2302.jpg,http://mobile.opentable.com/opentable/?restId=2302,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",7132784782x,77002,3,http://www.opentable.com/single.aspx?rid=2302,TX,"{""lat""=>29.761706, ""lng""=>-95.368733}",Contemporary American,4.3,2507,Downtown,(713) 278-4782,$31 to $50,Casual Elegant
90088,SoBou,310 Chartres St,New Orleans / Louisiana,New Orleans,US,https://www.opentable.com/img/restimages/90088.jpg,http://mobile.opentable.com/opentable/?restId=90088,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",5045524095x,70130,2,http://www.opentable.com/single.aspx?rid=90088,LA,"{""lat""=>29.954345, ""lng""=>-90.066542}",Creole / Cajun / Southern,4.3,844,French Quarter,(504) 552-4095,$30 and under,Casual Dining
57604,Zodiac at Neiman Marcus – Downtown Dallas,1618 Main Street,Dallas - Fort Worth,Dallas,US,https://www.opentable.com/img/restimages/57604.jpg,http://mobile.opentable.com/opentable/?restId=57604,"[""AMEX"", ""JCB"", ""MasterCard"", ""Visa""]",2145735800,75201,2,http://www.opentable.com/single.aspx?rid=57604,TX,"{""lat""=>32.780854, ""lng""=>-96.798097}",Contemporary American,4.7,245,Downtown,(214) 573-5800,$30 and under,Fine Dining
91717,Matt's Grill,932 8th Ave,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/91717.jpg,http://mobile.opentable.com/opentable/?restId=91717,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2123075109,10019,2,http://www.opentable.com/single.aspx?rid=91717,NY,"{""lat""=>40.765451, ""lng""=>-73.983464}",Contemporary American,3.9,62,Midtown West,(212) 307-5109,$30 and under,Casual Dining
35986,42nd Street Oyster Bar,508 West Jones Street,Raleigh / Durham / Chapel Hill,Raleigh,US,https://www.opentable.com/img/restimages/35986.jpg,http://mobile.opentable.com/opentable/?restId=35986,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",9198312811x,27603,2,http://www.opentable.com/single.aspx?rid=35986,NC,"{""lat""=>35.783129, ""lng""=>-78.646336}",Seafood,4.6,1863,Raleigh,(919) 831-2811,$30 and under,Casual Dining
147499,Tertulia,359 6th Ave,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/147499.jpg,http://mobile.opentable.com/opentable/?restId=147499,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",6465599909,10014,3,http://www.opentable.com/single.aspx?rid=147499,NY,"{""lat""=>40.732263, ""lng""=>-74.000785}",Spanish,4.1,202,West Village,(646) 559-9909,$31 to $50,Casual Elegant
83167,Cantina Laredo - Nashville,592 12th Avenue S,Nashville,Nashville,US,https://www.opentable.com/img/restimages/83167.jpg,http://mobile.opentable.com/opentable/?restId=83167,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",6152599282,37203,2,http://www.opentable.com/single.aspx?rid=83167,TN,"{""lat""=>36.151803, ""lng""=>-86.78404}",Mexican,4.4,394,The Gulch,(615) 259-9282,$30 and under,Casual Dining
86731,Top of Waikiki,"2270 Kalakaua Avenue, 18th Floor",Hawaii,Honolulu,US,https://www.opentable.com/img/restimages/86731.jpg,http://mobile.opentable.com/opentable/?restId=86731,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",8089233877,96815,3,http://www.opentable.com/single.aspx?rid=86731,HI,"{""lat""=>21.278842, ""lng""=>-157.828046}",Hawaii Regional Cuisine,4.3,1236,Waikiki,(808) 923-3877,$31 to $50,Fine Dining
146278,Florent Restaurant & Lounge,672 Fifth Ave.,San Diego,San Diego,US,https://www.opentable.com/img/restimages/146278.jpg,http://mobile.opentable.com/opentable/?restId=146278,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",6195950123x,92101,2,http://www.opentable.com/single.aspx?rid=146278,CA,"{""lat""=>32.712486, ""lng""=>-117.16025}",American,4.0,54,Downtown / Gaslamp,(619) 595-0123,$30 and under,Casual Elegant
47731,Hudson Grille,165 Mamaroneck Avenue,New York / Tri-State Area,White Plains,US,https://www.opentable.com/img/restimages/47731.jpg,http://mobile.opentable.com/opentable/?restId=47731,"[""AMEX"", ""MasterCard"", ""Visa""]",9149972000x,10601,2,http://www.opentable.com/single.aspx?rid=47731,NY,"{""lat""=>41.028614, ""lng""=>-73.764967}",Contemporary American,3.9,441,White Plains,(914) 997-2000,$30 and under,Casual Elegant
99181,Wazee Supper Club,1600 15th St,Denver / Colorado,Denver,US,https://www.opentable.com/img/restimages/99181.jpg,http://mobile.opentable.com/opentable/?restId=99181,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3036239518x,80202-1304,2,http://www.opentable.com/single.aspx?rid=99181,CO,"{""lat""=>39.750277, ""lng""=>-105.001257}",American,4.6,31,Downtown / LoDo,(303) 623-9518,$30 and under,Casual Dining
151441,Proper,300 East Congress Street,Phoenix / Arizona,Tucson,US,https://www.opentable.com/img/restimages/151441.jpg,http://mobile.opentable.com/opentable/?restId=151441,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",5203963357,85701,2,http://www.opentable.com/single.aspx?rid=151441,AZ,"{""lat""=>32.22207, ""lng""=>-110.967064}",Contemporary American,4.2,32,Tucson,(520) 396-3357,$30 and under,Casual Dining
107080,Hong Kong Lounge II,3300 Geary Boulevard,San Francisco Bay Area,San Francisco,US,https://www.opentable.com/img/restimages/107080.jpg,http://mobile.opentable.com/opentable/?restId=107080,"[""Discover"", ""MasterCard"", ""Visa""]",4156688802x,94118,2,http://www.opentable.com/single.aspx?rid=107080,CA,"{""lat""=>37.781759, ""lng""=>-122.454401}",Chinese,4.4,199,Richmond District,(415) 668-8802,$30 and under,Casual Dining
102349,Allegro Seafood Grill,58 Kossuth St,New York / Tri-State Area,Newark,US,https://www.opentable.com/img/restimages/102349.jpg,http://mobile.opentable.com/opentable/?restId=102349,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",9733444500x,07105,2,http://www.opentable.com/single.aspx?rid=102349,NJ,"{""lat""=>40.723699, ""lng""=>-74.148019}",Portuguese,4.2,49,Newark,(973) 344-4500,$30 and under,Casual Dining
81913,Cholanad Restaurant and Bar,308 West Franklin Street,Raleigh / Durham / Chapel Hill,Chapel Hill,US,https://www.opentable.com/img/restimages/81913.jpg,http://mobile.opentable.com/opentable/?restId=81913,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",8002465262,27516,2,http://www.opentable.com/single.aspx?rid=81913,NC,"{""lat""=>35.911747, ""lng""=>-79.060221}",South Indian,4.3,148,Chapel Hill,(800) 246-5262,$30 and under,Fine Dining
65809,Restaurant Iris,2146 Monroe Avenue,Memphis,Memphis,US,https://www.opentable.com/img/restimages/65809.jpg,http://mobile.opentable.com/opentable/?restId=65809,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9015902828,38104,3,http://www.opentable.com/single.aspx?rid=65809,TN,"{""lat""=>35.135603, ""lng""=>-89.989962}",French,4.8,954,Memphis,(901) 590-2828,$31 to $50,Fine Dining
107503,Pier 115 Bar and Grill,115 River Road,New York / Tri-State Area,Edgewater,US,https://www.opentable.com/img/restimages/107503.jpg,http://mobile.opentable.com/opentable/?restId=107503,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2013132155,07020,2,http://www.opentable.com/single.aspx?rid=107503,NJ,"{""lat""=>40.805152, ""lng""=>-73.991267}",American,4.2,213,Edgewater,(201) 313-2155,$30 and under,Casual Dining
70528,Japengo - Waikiki,2424 Kalakaua Ave.,Hawaii,Honolulu,US,https://www.opentable.com/img/restimages/70528.jpg,http://mobile.opentable.com/opentable/?restId=70528,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",8089231234x,96815,3,http://www.opentable.com/single.aspx?rid=70528,HI,"{""lat""=>21.276352, ""lng""=>-157.825689}",Hawaii Regional Cuisine,4.3,304,Waikiki,(808) 923-1234,$31 to $50,Casual Dining
55363,Vinnie's Steakhouse and Tavern,7440 Six Forks Road,Raleigh / Durham / Chapel Hill,Raleigh,US,https://www.opentable.com/img/restimages/55363.jpg,http://mobile.opentable.com/opentable/?restId=55363,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9198477319x,27615,3,http://www.opentable.com/single.aspx?rid=55363,NC,"{""lat""=>35.881574, ""lng""=>-78.645268}",Steakhouse,4.7,380,Raleigh,(919) 847-7319,$31 to $50,Fine Dining
63442,Lasagna Restaurant,941 2nd Avenue,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/63442.jpg,http://mobile.opentable.com/opentable/?restId=63442,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2123085353,10022,3,http://www.opentable.com/single.aspx?rid=63442,NY,"{""lat""=>40.754897, ""lng""=>-73.968744}",Italian,4.2,85,Midtown East,(212) 308-5353,$31 to $50,Casual Dining
961,Il Fornaio - Corte Madera,223 Corte Madera Town Center,San Francisco Bay Area,Corte Madera,US,https://www.opentable.com/img/restimages/961.jpg,http://mobile.opentable.com/opentable/?restId=961,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",4159274400x,94925,3,http://www.opentable.com/single.aspx?rid=961,CA,"{""lat""=>37.927765, ""lng""=>-122.516513}",Italian,4.2,1384,Corte Madera,(415) 927-4400,$31 to $50,Casual Dining
115372,Winvian,155 Alan White Road,New York / Tri-State Area,Morris,US,https://www.opentable.com/img/restimages/115372.jpg,http://mobile.opentable.com/opentable/?restId=115372,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",8605679600x,06763,4,http://www.opentable.com/single.aspx?rid=115372,CT,"{""lat""=>41.697511, ""lng""=>-73.200857}",American,4.8,33,Morris,(860) 567-9600,$50 and over,Fine Dining
5805,West at Hotel Angeleno,170 N Church Lane,Los Angeles / Orange County,Los Angeles,US,https://www.opentable.com/img/restimages/5805.jpg,http://mobile.opentable.com/opentable/?restId=5805,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3104817878x,90049,2,http://www.opentable.com/single.aspx?rid=5805,CA,"{""lat""=>34.074735, ""lng""=>-118.468974}",Contemporary American,4.2,521,Brentwood,(310) 481-7878,$30 and under,Casual Elegant
21748,Bistro Milano,1350 Avenue of the Americas,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/21748.jpg,http://mobile.opentable.com/opentable/?restId=21748,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",212-757-2600x,10019,3,http://www.opentable.com/single.aspx?rid=21748,NY,"{""lat""=>40.762812, ""lng""=>-73.977558}",Italian,4.3,499,Midtown West,(212) 757-2600,$31 to $50,Casual Dining
151546,Nonna - Dallas,4115 Lomo Alto Dr,Dallas - Fort Worth,Dallas,US,https://www.opentable.com/img/restimages/151546.jpg,http://mobile.opentable.com/opentable/?restId=151546,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",2145211800,75219,3,http://www.opentable.com/single.aspx?rid=151546,TX,"{""lat""=>32.821196, ""lng""=>-96.815325}",Italian,4.5,91,Park Cities,(214) 521-1800,$31 to $50,Casual Elegant
144,Pazzo Ristorante,627 SW Washington St.,Portland / Oregon,Portland,US,https://www.opentable.com/img/restimages/144.jpg,http://mobile.opentable.com/opentable/?restId=144,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",5032281515x,97205,3,http://www.opentable.com/single.aspx?rid=144,OR,"{""lat""=>45.520704, ""lng""=>-122.6781}",Italian,4.4,866,Downtown,(503) 228-1515,$31 to $50,Fine Dining
69259,Sienna,22 Market Square,Pittsburgh,Pittsburgh,US,https://www.opentable.com/img/restimages/69259.jpg,http://mobile.opentable.com/opentable/?restId=69259,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",4122816363x,15222,2,http://www.opentable.com/single.aspx?rid=69259,PA,"{""lat""=>40.440807, ""lng""=>-80.002063}",Italian,4.4,862,Downtown,(412) 281-6363,$30 and under,Casual Elegant
95842,Doma na rohu,27 1/2 Morton Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/95842.jpg,http://mobile.opentable.com/opentable/?restId=95842,"[""Discover"", ""MasterCard"", ""Visa""]",2129294339x,10014,3,http://www.opentable.com/single.aspx?rid=95842,NY,"{""lat""=>40.731008, ""lng""=>-74.004603}",German,4.2,41,West Village,(212) 929-4339,$31 to $50,Casual Elegant
3314,Milano - Latham NY,594 New Loudon Road,New York / Tri-State Area,Latham,US,https://www.opentable.com/img/restimages/3314.jpg,http://mobile.opentable.com/opentable/?restId=3314,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",5187833334x,12110,2,http://www.opentable.com/single.aspx?rid=3314,NY,"{""lat""=>42.727465, ""lng""=>-73.760324}",Italian,4.3,322,Latham,(518) 783-3334,$30 and under,Casual Dining
34996,Straits - Houston,800 W. Sam Houston Parkway,Houston,Houston,US,https://www.opentable.com/img/restimages/34996.jpg,http://mobile.opentable.com/opentable/?restId=34996,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7133659922x,77024,3,http://www.opentable.com/single.aspx?rid=34996,TX,"{""lat""=>29.779235, ""lng""=>-95.560218}",Asian,4.3,478,West Side,(713) 365-9922,$30 and under,Casual Elegant
100009,Epernay,1080 14th Street,Denver / Colorado,Denver,US,https://www.opentable.com/img/restimages/100009.jpg,http://mobile.opentable.com/opentable/?restId=100009,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",3035735000x,80202,3,http://www.opentable.com/single.aspx?rid=100009,CO,"{""lat""=>39.746839, ""lng""=>-104.998244}",Sushi,3.6,156,Downtown / LoDo,(303) 573-5000,$31 to $50,Casual Elegant
88486,Black Bear Grill,23044 US Highway 6,Denver / Colorado,Keystone,US,https://www.opentable.com/img/restimages/88486.jpg,http://mobile.opentable.com/opentable/?restId=88486,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9704964386x,80435-7821,2,http://www.opentable.com/single.aspx?rid=88486,CO,"{""lat""=>39.608855, ""lng""=>-105.950442}",American,2.6,33,Keystone,(970) 496-4386,$30 and under,Casual Dining
11563,The Restaurant at Ponte,35053 Rancho California Rd,San Diego,Temecula,US,https://www.opentable.com/img/restimages/11563.jpg,http://mobile.opentable.com/opentable/?restId=11563,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",9512521770x,92951,3,http://www.opentable.com/single.aspx?rid=11563,CA,"{""lat""=>33.538731, ""lng""=>-117.049582}",Californian,4.5,1238,Temecula,(951) 252-1770,$31 to $50,Casual Dining
82180,Miss Lily's,130-132 W. Houston Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/82180.jpg,http://mobile.opentable.com/opentable/?restId=82180,"[""AMEX"", ""MasterCard"", ""Visa""]",6465885375,10012,2,http://www.opentable.com/single.aspx?rid=82180,NY,"{""lat""=>40.72774, ""lng""=>-74.001324}",Caribbean,4.3,250,SoHo,(646) 588-5375,$30 and under,Casual Dining
35314,FARMbloomington,108 East Kirkwood,Indiana,Bloomington,US,https://www.opentable.com/img/restimages/35314.jpg,http://mobile.opentable.com/opentable/?restId=35314,"[""AMEX"", ""Diners Club"", ""Discover"", ""JCB"", ""MasterCard"", ""Visa""]",8123230002,47408,2,http://www.opentable.com/single.aspx?rid=35314,IN,"{""lat""=>39.166577, ""lng""=>-86.533495}",American,4.3,653,Bloomington,(812) 323-0002,$30 and under,Casual Dining
98479,IRON at Marcus Pointe,2500 Oak Pointe Dr.,Northwest Florida,Pensacola,US,https://www.opentable.com/img/restimages/98479.jpg,http://mobile.opentable.com/opentable/?restId=98479,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",8504767776x,32505,2,http://www.opentable.com/single.aspx?rid=98479,FL,"{""lat""=>30.477861, ""lng""=>-87.274701}",Southern,4.7,229,Pensacola,(850) 476-7776,$30 and under,Casual Elegant
113743,La Vara,268 Clinton St,New York / Tri-State Area,Brooklyn,US,https://www.opentable.com/img/restimages/113743.jpg,http://mobile.opentable.com/opentable/?restId=113743,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",7184220065x,11201,2,http://www.opentable.com/single.aspx?rid=113743,NY,"{""lat""=>40.687798, ""lng""=>-73.995761}",Spanish,4.5,182,Cobble Hill,(718) 422-0065,$30 and under,Casual Dining
139888,Primal Food & Spirits,202 West N.C. Hwy. 54,Raleigh / Durham / Chapel Hill,Durham,US,https://www.opentable.com/img/restimages/139888.jpg,http://mobile.opentable.com/opentable/?restId=139888,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",9192483000x,27713,2,http://www.opentable.com/single.aspx?rid=139888,NC,"{""lat""=>35.911036, ""lng""=>-78.937542}",American,4.2,186,Durham,(919) 248-3000,$30 and under,Casual Elegant
112351,Popei's Clam Bar & Seafood Restaurant,384 N Wantagh Ave,New York / Tri-State Area,Bethpage,US,https://www.opentable.com/img/restimages/112351.jpg,http://mobile.opentable.com/opentable/?restId=112351,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",5168229169,11714,2,http://www.opentable.com/single.aspx?rid=112351,NY,"{""lat""=>40.73464, ""lng""=>-73.495881}",Seafood,4.3,58,Bethpage,(516) 822-9169,$30 and under,Casual Dining
83467,Flint,15 N. Robinson Ave.,Oklahoma City,Oklahoma City,US,https://www.opentable.com/img/restimages/83467.jpg,http://mobile.opentable.com/opentable/?restId=83467,"[""AMEX"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",405-605-0657,73102,2,http://www.opentable.com/single.aspx?rid=83467,OK,"{""lat""=>35.466522, ""lng""=>-97.51649}",Contemporary American,4.3,735,Oklahoma City,(405) 605-0657,$30 and under,Casual Elegant
15805,Perry's Steakhouse & Grille - Clear Lake,487 Bay Area Blvd.,Houston,Houston,US,https://www.opentable.com/img/restimages/15805.jpg,http://mobile.opentable.com/opentable/?restId=15805,"[""AMEX"", ""Carte Blanche"", ""Diners Club"", ""Discover"", ""MasterCard"", ""Visa""]",2812868800,77058,3,http://www.opentable.com/single.aspx?rid=15805,TX,"{""lat""=>29.550702, ""lng""=>-95.126383}",Steakhouse,4.6,2116,Clear Lake / Webster / Bay Area,(281) 286-8800,$31 to $50,Fine Dining
34081,Scrimshaw Restaurant,102 Main Street,New York / Tri-State Area,Greenport,US,https://www.opentable.com/img/restimages/34081.jpg,http://mobile.opentable.com/opentable/?restId=34081,"[""AMEX"", ""Discover"", ""MasterCard"", ""Visa""]",6314778882,11944,3,http://www.opentable.com/single.aspx?rid=34081,NY,"{""lat""=>41.101516, ""lng""=>-72.35873}",Contemporary American,4.5,170,Greenport,(631) 477-8882,$31 to $50,Fine Dining
